1,77.162167,4.000000,30
0,661.018910,4.000000,30
0,103.004854,4.000000,42
1,71.007042,4.000000,42
0,66.219333,4.000000,42
0,508.062988,4.000000,24
0,205.755583,4.200000,24
1,67.475922,4.200000,24
1,90.422121,4.200000,36
0,73.061618,4.200000,46
1,60.474457,4.200000,46
1,90.134677,4.200000,35
0,102.481706,4.200000,35
0,363.401376,4.200000,38
0,212.202356,4.200000,38
1,77.806426,4.200000,38
1,62.002620,4.410000,34
0,68.748923,4.410000,34
1,76.838587,4.410000,46
1,55.710833,4.410000,34
0,80.882987,4.410000,34
0,187.962660,4.410000,42
1,68.897258,4.410000,42
0,181.962748,4.410000,38
1,67.307429,4.410000,38
0,101.682053,4.410000,38
0,190.970473,4.410000,44
1,75.224092,4.630500,44
0,104.845814,4.630500,44
0,184.151891,4.630500,50
1,77.743452,4.630500,50
0,109.390461,4.630500,50
1,57.940029,4.630500,36
0,120.554754,4.630500,36
1,50.127581,4.630500,20
1,71.360752,4.630500,41
1,61.707972,4.630500,25
1,78.976455,4.630500,21
1,84.262246,4.630500,31
0,99.240668,4.630500,31
0,451.358838,4.862025,22
0,276.382775,4.862025,22
0,101.602696,4.862025,22
1,77.418088,4.862025,22
0,296.401722,4.862025,41
1,72.749868,4.862025,41
0,91.006201,4.862025,41
1,70.587879,4.862025,46
0,99.373845,4.862025,46
1,44.522376,4.862025,25
1,60.419236,4.862025,36
0,104.719129,4.862025,36
1,84.494785,5.105126,47
1,75.231829,5.105126,50
0,175.040733,5.105126,33
1,67.888368,5.105126,33
0,338.121828,5.105126,25
0,108.567322,5.105126,25
1,88.206882,5.105126,25
0,142.863965,5.105126,48
1,91.843839,5.105126,48
0,105.650441,5.105126,23
1,78.964858,5.360383,23
0,88.573712,5.360383,27
1,77.885827,5.360383,27
0,85.919671,5.360383,33
1,69.854943,5.360383,33
0,339.065938,5.360383,41
0,97.849632,5.360383,41
1,92.489323,5.360383,41
1,59.679157,5.360383,26
1,103.473000,5.360383,34
0,92.686218,5.360383,34
1,86.353305,5.360383,26
0,78.220039,5.360383,26
0,336.022937,5.628402,47
1,88.424330,5.628402,47
1,118.778259,5.628402,49
0,107.651734,5.628402,49
1,94.328985,5.628402,44
0,322.457803,5.628402,46
1,80.478510,5.628402,46
0,319.450109,5.628402,44
1,99.956193,5.628402,44
0,293.290599,5.909822,35
1,68.752185,5.909822,35
0,297.131185,5.909822,46
1,90.322114,5.909822,46
0,99.984109,5.909822,46
1,99.001743,5.909822,40
0,115.155065,5.909822,40
1,82.773788,5.909822,41
0,100.333001,5.909822,41
1,108.646251,6.205313,32
0,90.008676,6.205313,32
1,77.484275,6.205313,24
0,498.433419,6.205313,49
1,107.572559,6.205313,49
1,110.118532,6.205313,30
0,0.000000,0.000000,48
0,496.929204,6.205313,48
1,112.254997,6.205313,48
1,103.022084,6.205313,46
0,0.000000,0.000000,42
0,487.914130,6.205313,42
0,152.829482,6.205313,42
1,103.188553,6.205313,42
1,95.479704,6.205313,41
0,161.875639,6.205313,48
1,112.254997,6.205313,48
0,484.913105,6.205313,40
0,149.826211,6.205313,40
1,106.389021,6.205313,40
0,160.364410,6.205313,47
1,79.733998,6.205313,47
0,163.388191,6.205313,49
1,88.976324,6.205313,49
1,60.231901,6.205313,34
0,142.348166,6.205313,35
1,90.236221,6.515579,35
0,447.213548,6.515579,26
1,63.128924,6.515579,26
1,108.846235,6.515579,35
0,0.000000,0.000000,48
0,480.175421,6.515579,48
1,102.333413,6.515579,48
0,116.317521,6.515579,40
1,83.739629,6.515579,40
1,113.612080,6.515579,25
0,0.000000,0.000000,32
0,456.176298,6.515579,32
1,117.416831,6.515579,32
0,105.859082,6.515579,32
1,102.333413,6.515579,48
1,97.703543,6.515579,23
0,0.000000,0.000000,47
0,478.671557,6.515579,47
1,94.304600,6.515579,47
0,97.035470,6.515579,27
1,90.535578,6.515579,27
0,463.661187,6.515579,37
1,98.146270,6.841357,37
1,89.808011,6.841357,20
0,78.531451,6.841357,20
0,450.566699,6.841357,40
1,115.340184,6.841357,40
0,96.910413,6.841357,40
1,82.414197,6.841357,27
0,70.632327,6.841357,27
1,77.050082,6.841357,28
1,81.994261,6.841357,22
0,0.000000,0.000000,42
1,90.980251,6.841357,42
0,84.139340,6.841357,42
0,438.584940,6.841357,32
1,110.254125,6.841357,32
0,96.971267,6.841357,32
1,100.970804,6.841357,21
1,83.432939,6.841357,23
0,0.000000,0.000000,37
0,446.069221,6.841357,37
1,124.531933,6.841357,37
0,107.577542,6.841357,37
1,97.169048,6.841357,37
0,82.115331,6.841357,37
1,103.096072,6.841357,50
1,100.054743,6.841357,48
0,93.219256,6.841357,48
1,105.080554,7.183425,25
0,0.000000,0.000000,44
0,373.449561,7.183425,44
1,100.493948,7.183425,44
0,383.488471,7.183425,45
1,94.823581,7.183425,45
0,391.994350,7.183425,50
1,88.065822,7.183425,50
1,63.844538,7.183425,29
0,0.000000,0.000000,49
0,380.970784,7.183425,49
1,151.141601,7.183425,49
0,71.752837,7.183425,49
1,109.614909,7.183425,26
0,374.348200,7.183425,44
1,114.858309,7.183425,44
1,109.186094,7.183425,45
0,0.000000,0.000000,24
0,343.537367,7.183425,24
1,142.532984,7.183425,24
0,337.592346,7.183425,20
1,129.511515,7.183425,20
0,339.077314,7.183425,21
1,116.645521,7.183425,21
1,108.840895,7.183425,40
0,0.000000,0.000000,35
0,337.325680,7.542597,35
1,126.148487,7.542597,35
0,355.333654,7.542597,47
1,121.546325,7.542597,47
0,322.403663,7.542597,25
1,111.376521,7.542597,25
0,346.316777,7.542597,41
1,89.869524,7.542597,41
1,117.252778,7.542597,29
0,0.000000,0.000000,48
1,92.911679,7.542597,48
0,0.000000,0.000000,45
0,352.325286,7.542597,45
1,133.604508,7.542597,45
0,355.333654,7.542597,47
1,98.930065,7.542597,47
1,67.264680,7.542597,46
0,0.000000,0.000000,37
0,340.319722,7.542597,37
1,129.132424,7.542597,37
1,120.370020,7.542597,26
0,0.000000,0.000000,31
1,135.283769,7.542597,31
0,0.000000,0.000000,50
0,359.851154,7.542597,50
1,141.169689,7.542597,50
1,100.939639,7.542597,23
0,0.000000,0.000000,34
0,335.829816,7.542597,34
1,147.282059,7.542597,34
0,349.319637,7.542597,43
1,130.589731,7.542597,43
1,126.081116,7.542597,40
0,0.000000,0.000000,24
1,109.915232,7.542597,24
0,0.000000,0.000000,35
0,337.325680,7.542597,35
1,133.689686,7.542597,35
0,325.381346,7.542597,27
1,106.779138,7.542597,27
0,344.816416,7.542597,40
1,110.995922,7.542597,40
0,353.829134,7.542597,46
1,82.337611,7.542597,46
0,342.434907,7.542597,34
1,139.741111,7.542597,34
1,137.089844,7.542597,22
0,0.000000,0.000000,37
0,340.319722,7.542597,37
1,129.132424,7.542597,37
0,338.822319,7.542597,36
1,112.556289,7.542597,36
0,319.429528,7.542597,23
1,137.425830,7.919726,23
0,318.058809,7.919726,38
1,127.987710,7.919726,38
1,126.068043,7.919726,42
0,0.000000,0.000000,43
1,119.653753,7.919726,43
0,0.000000,0.000000,38
0,0.000000,0.000000,27
0,224.594078,4.000000,27
0,80.761996,4.000000,27
1,72.790796,4.000000,27
0,253.017786,4.000000,46
0,109.041277,4.000000,46
1,83.853682,4.200000,46
0,49.049363,4.200000,46
1,63.271162,4.200000,46
0,61.408143,4.200000,38
1,63.075352,4.200000,23
0,67.370171,4.200000,23
1,86.823038,4.200000,44
0,80.131143,4.200000,44
1,64.723721,4.200000,32
0,67.007462,4.200000,42
1,54.409190,4.200000,42
0,201.750192,4.200000,31
1,84.220306,4.200000,31
0,101.027224,4.200000,31
0,74.582169,4.200000,47
1,65.773189,4.410000,47
0,194.192146,4.410000,31
1,79.607289,4.410000,31
0,108.434286,4.410000,31
1,72.130975,4.410000,25
1,55.722003,4.410000,31
0,89.814907,4.410000,31
1,69.025288,4.410000,45
1,70.713329,4.410000,49
0,80.039615,4.410000,49
1,76.643267,4.410000,50
0,88.212471,4.410000,50
0,200.022503,4.410000,50
1,76.643267,4.410000,50
0,162.633027,4.410000,25
1,65.649320,4.630500,25
1,70.130784,4.630500,24
0,126.740021,4.630500,24
1,68.541420,4.630500,47
0,106.284049,4.630500,47
0,130.922997,4.630500,25
1,66.306532,4.630500,25
0,117.164543,4.630500,25
1,73.334070,4.630500,33
0,115.029431,4.630500,33
1,80.514344,4.630500,44
0,114.245788,4.630500,44
1,69.187009,4.630500,27
1,78.680266,4.630500,24
0,98.420019,4.630500,24
1,82.445425,4.862025,34
0,94.495978,4.862025,34
1,78.411875,4.862025,27
0,83.088117,4.862025,27
0,93.303482,4.862025,22
1,64.328938,4.862025,22
0,270.444276,4.862025,22
0,93.303482,4.862025,22
1,69.146490,4.862025,22
1,74.254884,4.862025,42
0,89.722545,4.862025,42
1,93.058207,4.862025,48
0,65.300644,4.862025,48
1,67.622095,4.862025,31
0,112.639447,4.862025,23
1,54.198076,5.105126,23
0,213.393394,5.105126,22
1,55.676832,5.105126,22
0,126.087855,5.105126,22
1,82.247691,5.105126,46
1,80.676362,5.105126,44
1,105.650441,5.105126,23
0,111.497583,5.105126,27
1,70.766097,5.105126,27
0,597.774546,5.105126,45
0,368.047128,5.105126,45
0,138.330549,5.105126,45
1,74.025593,5.360383,45
0,100.032826,5.360383,27
1,94.684413,5.360383,27
1,81.329087,5.360383,33
1,85.011501,5.360383,36
1,80.267206,5.360383,40
0,0.000000,0.000000,21
0,285.102168,5.628402,21
1,49.471682,5.628402,21
0,49.081270,5.628402,21
1,91.728449,5.628402,46
0,78.917070,5.628402,46
1,95.076417,5.628402,37
0,93.802602,5.628402,37
0,325.468429,5.628402,48
1,77.896941,5.628402,48
0,72.276543,5.628402,48
1,97.646181,5.909822,34
0,108.089749,5.909822,34
1,117.458280,5.909822,28
0,126.128970,5.909822,28
1,78.368837,5.909822,42
0,93.454445,5.909822,42
1,91.626325,5.909822,23
1,88.807474,5.909822,45
0,100.003999,5.909822,45
1,101.854007,5.909822,30
0,124.207355,5.909822,30
0,270.182670,5.909822,28
1,75.331246,5.909822,28
1,105.409979,6.205313,34
0,95.193154,6.205313,34
1,106.939703,6.205313,48
0,483.413364,6.205313,39
1,80.069330,6.205313,39
1,105.124064,6.205313,35
0,0.000000,0.000000,28
0,466.951655,6.205313,28
0,131.962683,6.205313,28
1,100.978061,6.205313,28
0,142.348166,6.205313,35
1,111.327720,6.205313,35
0,157.346073,6.205313,45
1,82.900161,6.205313,45
0,134.918891,6.205313,30
1,85.330323,6.205313,30
0,148.327053,6.205313,39
1,80.069330,6.205313,39
0,155.839045,6.205313,44
1,112.406815,6.205313,44
1,90.797996,6.205313,21
0,146.829616,6.205313,38
1,78.574133,6.205313,38
0,481.914143,6.205313,38
0,146.829616,6.205313,38
1,78.574133,6.205313,38
0,124.616438,6.205313,23
1,81.334394,6.205313,23
1,83.069274,6.205313,41
0,149.826211,6.205313,40
1,104.217161,6.515579,40
0,442.740362,6.515579,23
1,104.195959,6.515579,23
0,93.563199,6.515579,23
1,95.574211,6.515579,26
0,95.574211,6.515579,26
1,114.275399,6.515579,21
0,119.321712,6.515579,42
1,93.260569,6.515579,42
1,114.275399,6.515579,21
0,101.302355,6.515579,21
0,442.740362,6.515579,23
0,91.214430,6.515579,23
1,84.729378,6.515579,23
1,125.809050,6.515579,20
1,99.156349,6.515579,24
0,92.663503,6.515579,24
0,471.159822,6.515579,42
1,99.775797,6.515579,42
0,119.321712,6.515579,42
1,106.291068,6.515579,42
0,102.915950,6.515579,31
1,89.899061,6.515579,31
0,472.661141,6.515579,43
0,120.826832,6.515579,43
1,94.767079,6.515579,43
0,114.818610,6.515579,39
1,82.241149,6.515579,39
1,100.613026,6.515579,25
1,110.077037,6.841357,43
0,103.236357,6.841357,43
1,90.241392,6.841357,23
0,82.929638,6.841357,23
0,459.576490,6.841357,46
1,131.215841,6.841357,46
1,103.859449,6.841357,46
0,90.802144,6.841357,46
0,443.073752,6.841357,35
0,73.675825,6.841357,35
1,60.002786,6.841357,35
1,107.676045,6.841357,44
0,90.929802,6.841357,44
1,109.358474,6.841357,36
0,93.112982,6.841357,36
1,84.876686,6.841357,24
0,75.267690,6.841357,24
1,98.506930,6.841357,24
0,91.914227,6.841357,24
1,85.924077,6.841357,20
0,81.139536,6.841357,20
1,59.111127,6.841357,25
0,59.111127,6.841357,25
0,88.668648,6.841357,45
1,81.830238,6.841357,45
1,91.224636,6.841357,33
0,77.339038,6.841357,33
1,97.821224,6.841357,42
1,99.327439,6.841357,43
0,86.540908,6.841357,43
0,462.583993,6.841357,48
1,100.054743,6.841357,48
0,93.219256,6.841357,48
0,98.220450,7.183425,48
1,116.650395,7.183425,28
1,85.792076,7.183425,39
0,0.000000,0.000000,35
1,108.553112,7.183425,35
0,0.000000,0.000000,35
1,94.190653,7.183425,35
0,0.000000,0.000000,48
1,142.447343,7.183425,48
0,0.000000,0.000000,28
0,349.495712,7.183425,28
1,134.075766,7.183425,28
0,352.479671,7.183425,30
1,101.147977,7.183425,30
0,348.819326,7.183425,24
1,78.068448,7.183425,24
1,74.800527,7.183425,46
0,0.000000,0.000000,47
0,377.960412,7.183425,47
1,126.572721,7.183425,47
0,382.594963,7.183425,48
1,107.984839,7.542597,48
1,97.412013,7.542597,41
0,0.000000,0.000000,27
0,325.381346,7.542597,27
1,129.372297,7.542597,27
1,130.589731,7.542597,43
0,0.000000,0.000000,26
0,323.892067,7.542597,26
1,127.900604,7.542597,26
1,132.200352,7.542597,34
0,0.000000,0.000000,20
0,314.975199,7.542597,20
1,119.129359,7.542597,20
1,106.468274,7.542597,47
0,0.000000,0.000000,23
0,319.429528,7.542597,23
1,115.978209,7.542597,23
0,334.334737,7.542597,33
1,77.946752,7.542597,33
1,115.505663,7.542597,43
0,0.000000,0.000000,44
0,350.822117,7.542597,44
1,154.721832,7.542597,44
1,104.105109,7.542597,20
0,0.000000,0.000000,28
0,326.871488,7.542597,28
1,145.917508,7.542597,28
0,353.829134,7.542597,46
1,135.114425,7.542597,46
0,358.344672,7.542597,49
1,117.039867,7.542597,49
1,121.542633,7.542597,42
0,0.000000,0.000000,31
0,331.346975,7.542597,31
1,82.533498,7.542597,31
0,328.580234,7.542597,28
1,108.247529,7.542597,28
0,338.822319,7.542597,36
1,127.639382,7.542597,36
0,350.822117,7.542597,44
1,109.471597,7.542597,44
1,109.915232,7.542597,24
0,0.000000,0.000000,30
0,329.854314,7.542597,30
1,126.265345,7.542597,30
0,352.325286,7.542597,45
1,118.522292,7.542597,45
0,337.325680,7.542597,35
1,118.607466,7.542597,35
0,326.871488,7.542597,28
1,93.189278,7.542597,28
1,111.673132,7.919726,27
0,0.000000,0.000000,30
0,306.098076,7.919726,30
1,116.091527,7.919726,30
1,98.797560,7.919726,29
0,0.000000,0.000000,43
1,135.492107,7.919726,43
0,0.000000,0.000000,20
1,140.937650,7.919726,20
0,0.000000,0.000000,28
1,128.962907,7.919726,28
0,0.000000,0.000000,45
1,114.751860,7.919726,45
0,0.000000,0.000000,45
1,146.424873,7.919726,45
0,0.000000,0.000000,30
1,116.091527,7.919726,30
0,0.000000,0.000000,27
0,301.627282,7.919726,27
0,661.018910,4.000000,30
1,77.162167,4.000000,30
0,103.004854,4.000000,42
1,71.007042,4.000000,42
0,66.219333,4.000000,42
0,508.062988,4.000000,24
0,205.755583,4.200000,24
1,67.475922,4.200000,24
1,90.422121,4.200000,36
0,73.061618,4.200000,46
1,60.474457,4.200000,46
1,90.134677,4.200000,35
0,102.481706,4.200000,35
0,363.401376,4.200000,38
0,212.202356,4.200000,38
1,77.806426,4.200000,38
1,62.002620,4.410000,34
0,68.748923,4.410000,34
1,76.838587,4.410000,46
1,55.710833,4.410000,34
0,80.882987,4.410000,34
0,187.962660,4.410000,42
1,68.897258,4.410000,42
0,181.962748,4.410000,38
1,67.307429,4.410000,38
0,101.682053,4.410000,38
0,190.970473,4.410000,44
1,75.224092,4.630500,44
0,104.845814,4.630500,44
0,184.151891,4.630500,50
1,77.743452,4.630500,50
0,109.390461,4.630500,50
1,57.940029,4.630500,36
0,120.554754,4.630500,36
1,50.127581,4.630500,20
1,71.360752,4.630500,41
1,61.707972,4.630500,25
1,78.976455,4.630500,21
1,84.262246,4.630500,31
0,99.240668,4.630500,31
0,451.358838,4.862025,22
0,276.382775,4.862025,22
0,101.602696,4.862025,22
1,77.418088,4.862025,22
0,296.401722,4.862025,41
1,72.749868,4.862025,41
0,91.006201,4.862025,41
1,70.587879,4.862025,46
0,99.373845,4.862025,46
1,44.522376,4.862025,25
1,60.419236,4.862025,36
0,104.719129,4.862025,36
1,84.494785,5.105126,47
1,75.231829,5.105126,50
0,175.040733,5.105126,33
1,67.888368,5.105126,33
0,338.121828,5.105126,25
0,108.567322,5.105126,25
1,88.206882,5.105126,25
0,142.863965,5.105126,48
1,91.843839,5.105126,48
0,105.650441,5.105126,23
1,78.964858,5.360383,23
0,88.573712,5.360383,27
1,77.885827,5.360383,27
0,85.919671,5.360383,33
1,69.854943,5.360383,33
0,339.065938,5.360383,41
0,97.849632,5.360383,41
1,92.489323,5.360383,41
1,59.679157,5.360383,26
1,103.473000,5.360383,34
0,92.686218,5.360383,34
1,86.353305,5.360383,26
0,78.220039,5.360383,26
0,336.022937,5.628402,47
1,88.424330,5.628402,47
1,118.778259,5.628402,49
0,107.651734,5.628402,49
1,94.328985,5.628402,44
0,322.457803,5.628402,46
1,80.478510,5.628402,46
0,319.450109,5.628402,44
1,99.956193,5.628402,44
0,293.290599,5.909822,35
1,68.752185,5.909822,35
0,297.131185,5.909822,46
1,90.322114,5.909822,46
0,99.984109,5.909822,46
1,99.001743,5.909822,40
0,115.155065,5.909822,40
1,82.773788,5.909822,41
0,100.333001,5.909822,41
1,108.646251,6.205313,32
0,90.008676,6.205313,32
1,77.484275,6.205313,24
0,498.433419,6.205313,49
1,107.572559,6.205313,49
1,110.118532,6.205313,30
0,0.000000,0.000000,48
0,496.929204,6.205313,48
1,112.254997,6.205313,48
1,103.022084,6.205313,46
0,0.000000,0.000000,42
0,487.914130,6.205313,42
0,152.829482,6.205313,42
1,103.188553,6.205313,42
1,95.479704,6.205313,41
0,161.875639,6.205313,48
1,112.254997,6.205313,48
0,484.913105,6.205313,40
0,149.826211,6.205313,40
1,106.389021,6.205313,40
0,160.364410,6.205313,47
1,79.733998,6.205313,47
0,163.388191,6.205313,49
1,88.976324,6.205313,49
1,60.231901,6.205313,34
0,142.348166,6.205313,35
1,90.236221,6.515579,35
0,447.213548,6.515579,26
1,63.128924,6.515579,26
1,108.846235,6.515579,35
0,0.000000,0.000000,48
0,480.175421,6.515579,48
1,102.333413,6.515579,48
0,116.317521,6.515579,40
1,83.739629,6.515579,40
1,113.612080,6.515579,25
0,0.000000,0.000000,32
0,456.176298,6.515579,32
1,117.416831,6.515579,32
0,105.859082,6.515579,32
1,102.333413,6.515579,48
1,97.703543,6.515579,23
0,0.000000,0.000000,47
0,478.671557,6.515579,47
1,94.304600,6.515579,47
0,97.035470,6.515579,27
1,90.535578,6.515579,27
0,463.661187,6.515579,37
1,98.146270,6.841357,37
1,89.808011,6.841357,20
0,78.531451,6.841357,20
0,450.566699,6.841357,40
1,115.340184,6.841357,40
0,96.910413,6.841357,40
1,82.414197,6.841357,27
0,70.632327,6.841357,27
1,77.050082,6.841357,28
1,81.994261,6.841357,22
0,0.000000,0.000000,42
1,90.980251,6.841357,42
0,84.139340,6.841357,42
0,438.584940,6.841357,32
1,110.254125,6.841357,32
0,96.971267,6.841357,32
1,100.970804,6.841357,21
1,83.432939,6.841357,23
0,0.000000,0.000000,37
0,446.069221,6.841357,37
1,124.531933,6.841357,37
0,107.577542,6.841357,37
1,97.169048,6.841357,37
0,82.115331,6.841357,37
1,103.096072,6.841357,50
1,100.054743,6.841357,48
0,93.219256,6.841357,48
1,105.080554,7.183425,25
0,0.000000,0.000000,44
0,373.449561,7.183425,44
1,100.493948,7.183425,44
0,383.488471,7.183425,45
1,94.823581,7.183425,45
0,391.994350,7.183425,50
1,88.065822,7.183425,50
1,63.844538,7.183425,29
0,0.000000,0.000000,49
0,380.970784,7.183425,49
1,151.141601,7.183425,49
0,71.752837,7.183425,49
1,109.614909,7.183425,26
0,374.348200,7.183425,44
1,114.858309,7.183425,44
1,109.186094,7.183425,45
0,0.000000,0.000000,24
0,343.537367,7.183425,24
1,142.532984,7.183425,24
0,337.592346,7.183425,20
1,129.511515,7.183425,20
0,339.077314,7.183425,21
1,116.645521,7.183425,21
1,108.840895,7.183425,40
0,0.000000,0.000000,35
0,337.325680,7.542597,35
1,126.148487,7.542597,35
0,355.333654,7.542597,47
1,121.546325,7.542597,47
0,322.403663,7.542597,25
1,111.376521,7.542597,25
0,346.316777,7.542597,41
1,89.869524,7.542597,41
1,117.252778,7.542597,29
0,0.000000,0.000000,48
1,92.911679,7.542597,48
0,0.000000,0.000000,45
0,352.325286,7.542597,45
1,133.604508,7.542597,45
0,355.333654,7.542597,47
1,98.930065,7.542597,47
1,67.264680,7.542597,46
0,0.000000,0.000000,37
0,340.319722,7.542597,37
1,129.132424,7.542597,37
1,120.370020,7.542597,26
0,0.000000,0.000000,31
1,135.283769,7.542597,31
0,0.000000,0.000000,50
0,359.851154,7.542597,50
1,141.169689,7.542597,50
1,100.939639,7.542597,23
0,0.000000,0.000000,34
0,335.829816,7.542597,34
1,147.282059,7.542597,34
0,349.319637,7.542597,43
1,130.589731,7.542597,43
1,126.081116,7.542597,40
0,0.000000,0.000000,24
1,109.915232,7.542597,24
0,0.000000,0.000000,35
0,337.325680,7.542597,35
1,133.689686,7.542597,35
0,325.381346,7.542597,27
1,106.779138,7.542597,27
0,344.816416,7.542597,40
1,110.995922,7.542597,40
0,353.829134,7.542597,46
1,82.337611,7.542597,46
0,342.434907,7.542597,34
1,139.741111,7.542597,34
1,137.089844,7.542597,22
0,0.000000,0.000000,37
0,340.319722,7.542597,37
1,129.132424,7.542597,37
0,338.822319,7.542597,36
1,112.556289,7.542597,36
0,319.429528,7.542597,23
1,137.425830,7.919726,23
0,318.058809,7.919726,38
1,127.987710,7.919726,38
1,126.068043,7.919726,42
0,0.000000,0.000000,43
1,119.653753,7.919726,43
0,0.000000,0.000000,38
0,0.000000,0.000000,27
0,224.594078,4.000000,27
0,80.761996,4.000000,27
1,72.790796,4.000000,27
0,253.017786,4.000000,46
0,109.041277,4.000000,46
1,83.853682,4.200000,46
0,49.049363,4.200000,46
1,63.271162,4.200000,46
0,61.408143,4.200000,38
1,63.075352,4.200000,23
0,67.370171,4.200000,23
1,86.823038,4.200000,44
0,80.131143,4.200000,44
1,64.723721,4.200000,32
0,67.007462,4.200000,42
1,54.409190,4.200000,42
0,201.750192,4.200000,31
1,84.220306,4.200000,31
0,101.027224,4.200000,31
0,74.582169,4.200000,47
1,65.773189,4.410000,47
0,194.192146,4.410000,31
1,79.607289,4.410000,31
0,108.434286,4.410000,31
1,72.130975,4.410000,25
1,55.722003,4.410000,31
0,89.814907,4.410000,31
1,69.025288,4.410000,45
1,70.713329,4.410000,49
0,80.039615,4.410000,49
1,76.643267,4.410000,50
0,88.212471,4.410000,50
0,200.022503,4.410000,50
1,76.643267,4.410000,50
0,162.633027,4.410000,25
1,65.649320,4.630500,25
1,70.130784,4.630500,24
0,126.740021,4.630500,24
1,68.541420,4.630500,47
0,106.284049,4.630500,47
0,130.922997,4.630500,25
1,66.306532,4.630500,25
0,117.164543,4.630500,25
1,73.334070,4.630500,33
0,115.029431,4.630500,33
1,80.514344,4.630500,44
0,114.245788,4.630500,44
1,69.187009,4.630500,27
1,78.680266,4.630500,24
0,98.420019,4.630500,24
1,82.445425,4.862025,34
0,94.495978,4.862025,34
1,78.411875,4.862025,27
0,83.088117,4.862025,27
0,93.303482,4.862025,22
1,64.328938,4.862025,22
0,270.444276,4.862025,22
0,93.303482,4.862025,22
1,69.146490,4.862025,22
1,74.254884,4.862025,42
0,89.722545,4.862025,42
1,93.058207,4.862025,48
0,65.300644,4.862025,48
1,67.622095,4.862025,31
